commune_code,commune_name,last_name,first_name,gender,party_code,list_name,votes,elected,P14_POP,pct_female,pct_male,pct_age_0_14,pct_age_15_29,pct_age_30_44,pct_age_45_59,pct_age_60_74,pct_age_75_plus,median_income,poverty_rate
06090,P�gomas,PIBOU,Gilbert,M,LDVD,PEGOMAS 2014,1777,True,7783.0,51.42,48.58,18.37,16.8,20.27,21.43,13.68,9.45,21956.0,10.0
06090,P�gomas,RIOUX,St�phane,M,LFN,RASSEMBLEMENT BLEU MARINE POUR PEGOMAS,1169,True,7783.0,51.42,48.58,18.37,16.8,20.27,21.43,13.68,9.45,21956.0,10.0
06095,Peymeinade,BROUSTEAU,Fran�oise,F,LDIV,BIEN VIVRE A PEYMEINADE,1674,True,8060.0,52.45,47.55,16.64,14.02,16.71,21.07,18.59,12.97,22550.0,10.0
06095,Peymeinade,TROUCHE,Eliette,F,LUMP,ENSEMBLE POUR UN AVENIR MA�TRISE,717,True,8060.0,52.45,47.55,16.64,14.02,16.71,21.07,18.59,12.97,22550.0,10.0
06095,Peymeinade,DELHOMEZ,G�rard,M,LDVD,UNION POUR PEYMEINADE,1893,True,8060.0,52.45,47.55,16.64,14.02,16.71,21.07,18.59,12.97,22550.0,10.0
06108,La Roquette-sur-Siagne,KOZIELLO,Stanislas,M,LDIV,J'AIME LA ROQUETTE,377,True,5378.0,50.74,49.26,17.92,16.94,19.1,22.61,15.09,8.34,23703.0,7.0
06108,La Roquette-sur-Siagne,ROATTA,Andr�,M,LUMP,AGIR POUR UN VILLAGE MODELE,1296,True,5378.0,50.74,49.26,17.92,16.94,19.1,22.61,15.09,8.34,23703.0,7.0
06108,La Roquette-sur-Siagne,ORTEGA,Christian,M,LDVD,UNIS POUR LA ROQUETTE,927,True,5378.0,50.74,49.26,17.92,16.94,19.1,22.61,15.09,8.34,23703.0,7.0
06118,Saint-C�zaire-sur-Siagne,BLANC,Claude,M,LDIV,saint cezaire passionnement,1195,True,3930.0,50.03,49.97,18.35,15.63,17.34,22.71,16.36,9.62,21875.0,11.0
06118,Saint-C�zaire-sur-Siagne,GOLETTO,Jean-Pierre,M,LDIV,AVEC VOUS ! POUR SAINT-CEZAIRE,335,True,3930.0,50.03,49.97,18.35,15.63,17.34,22.71,16.36,9.62,21875.0,11.0
06118,Saint-C�zaire-sur-Siagne,PAIS,Thierry,M,LDIV,L'ENERGIE DU RENOUVEAU,470,True,3930.0,50.03,49.97,18.35,15.63,17.34,22.71,16.36,9.62,21875.0,11.0
06118,Saint-C�zaire-sur-Siagne,FONCEL,Bastien,M,LFN,SAINT-CEZAIRE BLEU MARINE,250,True,3930.0,50.03,49.97,18.35,15.63,17.34,22.71,16.36,9.62,21875.0,11.0
06122,Saint-Jeannet,NIRASCOU,G�rard,M,LDIV,SAINT-JEANNET 2014/2020,1063,True,4030.0,50.07,49.93,17.29,15.67,16.96,22.84,16.36,10.88,24803.0,11.0
06122,Saint-Jeannet,SEMPER�,Jean-Michel,M,LDVD,SAINT-JEANNET PORTE D'AVENIR,1247,True,4030.0,50.07,49.93,17.29,15.67,16.96,22.84,16.36,10.88,24803.0,11.0
06123,Saint-Laurent-du-Var,ORSATTI,Marc,M,LUG,Mieux vivre ensemble � Saint-Laurent du Var,1093,True,29067.0,52.68,47.32,15.35,15.82,19.53,20.25,16.86,12.19,21851.0,10.0
06123,Saint-Laurent-du-Var,REVEL,Henri,M,LUMP,SAINT LAURENT POUR TOUS,4895,True,29067.0,52.68,47.32,15.35,15.82,19.53,20.25,16.86,12.19,21851.0,10.0
06123,Saint-Laurent-du-Var,SEGURA,Joseph,M,LDVD,AGIR POUR l'AVENIR DE SAINT-LAURENT-DU-VAR,5649,True,29067.0,52.68,47.32,15.35,15.82,19.53,20.25,16.86,12.19,21851.0,10.0
06123,Saint-Laurent-du-Var,PRADOS,Lionel,M,LFN,SAINT-LAURENT BLEU MARINE,1961,True,29067.0,52.68,47.32,15.35,15.82,19.53,20.25,16.86,12.19,21851.0,10.0
06136,Sospel,LORENZI,Jean-Mario,M,LDIV,POUR SOSPEL 2014-2020,1099,True,3709.0,51.35,48.65,17.61,14.46,16.59,21.42,16.34,13.58,20237.0,14.0
06136,Sospel,THOURET,Marie-Christine,F,LDIV,SOSPEL DIFFEREMMENT,1169,True,3709.0,51.35,48.65,17.61,14.46,16.59,21.42,16.34,13.58,20237.0,14.0
06137,Sp�rac�des,NAVETTI,Roger,M,LDIV,SPERACEDES DEMAIN,206,True,1293.0,51.66,48.34,16.74,12.47,15.8,22.89,19.85,12.25,23837.0,
06137,Sp�rac�des,ROUSTAN,Christophe,M,LUD,SPERA2014,270,True,1293.0,51.66,48.34,16.74,12.47,15.8,22.89,19.85,12.25,23837.0,
06137,Sp�rac�des,PASQUELIN,Jo�l,M,LDVD,LISTE DE GESTION MUNICIPALE ET D'ENTRAIDE,360,True,1293.0,51.66,48.34,16.74,12.47,15.8,22.89,19.85,12.25,23837.0,
06140,Le Tignet,BALAZUN,Fran�ois,M,LDVD,must 2014,874,True,3298.0,50.01,49.99,17.3,14.51,16.64,23.77,17.8,9.98,23986.0,8.0
06140,Le Tignet,SERRA,Claude,M,LDVD,TOUS AVEC CLAUDE SERRA,826,True,3298.0,50.01,49.99,17.3,14.51,16.64,23.77,17.8,9.98,23986.0,8.0
06149,La Trinit�,POLSKI,Ladislas,M,LUG,UN NOUVEAU SOUFFLE POUR LA TRINITE,2086,True,10171.0,51.86,48.14,18.83,16.49,18.6,20.53,15.23,10.32,20397.0,12.0
06149,La Trinit�,DALMASSO,Jean-Paul,M,LUD,FIERS DE LA TRINIT�,2256,True,10171.0,51.86,48.14,18.83,16.49,18.6,20.53,15.23,10.32,20397.0,12.0
06149,La Trinit�,MASCAGNI,Alexandre,M,LFN,LA TRINITE BLEU MARINE,563,True,10171.0,51.86,48.14,18.83,16.49,18.6,20.53,15.23,10.32,20397.0,12.0
06150,La Turbie,GISPALOU,Jean-Philippe,M,LDIV,VIVRE MIEUX A LA TURBIE,224,True,3146.0,50.51,49.49,15.45,15.55,18.34,23.11,17.12,10.43,27315.0,10.0
06150,La Turbie,PELLEGRIN,Andr�-Fran�ois,M,LDIV,"LA TURBIE, MON VILLAGE",745,True,3146.0,50.51,49.49,15.45,15.55,18.34,23.11,17.12,10.43,27315.0,10.0
06150,La Turbie,RAFFAELE,Jean-Jacques,M,LUMP,LA TURBIE C'EST VOUS,851,True,3146.0,50.51,49.49,15.45,15.55,18.34,23.11,17.12,10.43,27315.0,10.0
06155,Vallauris,FALCOU,Jean-No�l,M,LDVG,ENSEMBLE POUR VALLAURIS GOLFE-JUAN,825,True,26302.0,52.67,47.33,15.68,15.52,17.63,19.1,17.87,14.2,19112.0,18.0
06155,Vallauris,PECE,Jean-Lou,M,LDVG,ET QUE VIVE VALLAURIS GOLFE JUAN,946,True,26302.0,52.67,47.33,15.68,15.52,17.63,19.1,17.87,14.2,19112.0,18.0
06155,Vallauris,GUMIEL,Alain,M,LUMP,L'UNION AVEC ALAIN GUMIEL POUR VALLAURIS GOLFE-JUAN,2435,True,26302.0,52.67,47.33,15.68,15.52,17.63,19.1,17.87,14.2,19112.0,18.0
06155,Vallauris,SALUCKI,Michelle,F,LDVD,NOTRE COMBAT POUR VALLAURIS GOLFE JUAN,4920,True,26302.0,52.67,47.33,15.68,15.52,17.63,19.1,17.87,14.2,19112.0,18.0
06155,Vallauris,CREPIN,Robert,M,LFN,VALLAURIS GOLFE JUAN BLEU MARINE,2188,True,26302.0,52.67,47.33,15.68,15.52,17.63,19.1,17.87,14.2,19112.0,18.0
06157,Vence,LEBIGRE,R�gis,M,LUMP,REGIS LEBIGRE 2014 - UN TEMPS D AVANCE,3474,True,18536.0,53.33,46.67,15.84,14.94,17.0,20.77,17.3,14.16,21530.0,16.0
06157,Vence,DOMBREVAL,Lo�c,M,LDVD,"LO�C DOMBREVAL ""MON PARTI C'EST VENCE",3813,True,18536.0,53.33,46.67,15.84,14.94,17.0,20.77,17.3,14.16,21530.0,16.0
06157,Vence,DAUGREILH,Jean-Pierre,M,LFN,RASSEMBLEMENT BLEU MARINE POUR VENCE,1129,True,18536.0,53.33,46.67,15.84,14.94,17.0,20.77,17.3,14.16,21530.0,16.0
06159,Villefranche-sur-Mer,TROJANI,Christophe,M,LUD,VILLEFRANCHE NOUS UNIT,1774,True,5219.0,52.41,47.59,12.15,11.79,15.01,20.3,21.54,19.2,22840.0,13.0
06159,Villefranche-sur-Mer,MANGIAPAN,Jean-Pierre,M,LDVD,ENSEMBLE POUR VILLEFRANCHE AVEC JEAN-PIERRE MANGIAPAN ET CEDRIC CIRASA,1466,True,5219.0,52.41,47.59,12.15,11.79,15.01,20.3,21.54,19.2,22840.0,13.0
07042,Bourg-Saint-And�ol,MARTINEZ,Serge,M,LSOC,BOURG SAINT ANDEOL AU COEUR,1504,True,7236.0,52.57,47.43,17.87,16.57,17.37,19.41,15.9,12.88,17839.0,23.0
07042,Bourg-Saint-And�ol,SERRE,Jean-Marc,M,LDVD,REUSSIR ENSEMBLE,2134,True,7236.0,52.57,47.43,17.87,16.57,17.37,19.41,15.9,12.88,17839.0,23.0
07110,Joyeuse,LACOUR,Gladie,F,LDVG,"JOYEUSE POUR VOUS, AVEC VOUS",415,True,1699.0,53.5,46.5,15.37,13.04,14.58,19.82,18.6,18.6,17305.0,
07110,Joyeuse,TOURRE,Nathalie,F,LDVD,"JOYEUSE AU QUOTIDIEN "" UNE VISION POUR DEMAIN ",461,True,1699.0,53.5,46.5,15.37,13.04,14.58,19.82,18.6,18.6,17305.0,
07155,Mercuer,BERAL,Didier,M,LDVG,UN NOUVEL ELAN A MERCUER,336,True,1199.0,50.17,49.83,15.64,11.77,16.17,22.53,21.98,11.9,20752.0,
07155,Mercuer,CHABRIER,Christian,M,LDVD,VIVRE MERCUER,241,True,1199.0,50.17,49.83,15.64,11.77,16.17,22.53,21.98,11.9,20752.0,
07155,Mercuer,RICHARD,Jean-Marie,M,LDVD,MERCUER A VENIR,169,True,1199.0,50.17,49.83,15.64,11.77,16.17,22.53,21.98,11.9,20752.0,
07186,Privas,CHASTAN,Yves,M,LUG,AIMER PRIVAS,1411,True,8313.0,53.85,46.15,15.7,15.83,16.94,21.14,17.5,12.89,18613.0,18.0
07186,Privas,VALLA,Michel,M,LUD,AGIR POUR PRIVAS,1868,True,8313.0,53.85,46.15,15.7,15.83,16.94,21.14,17.5,12.89,18613.0,18.0
07186,Privas,GRANGIS,Christian,M,LFN,PRIVAS Bleu Marine Ma pr�fecture moi j'y tiens !,276,True,8313.0,53.85,46.15,15.7,15.83,16.94,21.14,17.5,12.89,18613.0,18.0
07288,Saint-Priest,MERCHAT,Jacques,M,LDVG,Ensemble pour l'avenir de Saint-Priest,408,True,1239.0,51.07,48.93,18.1,13.44,16.06,26.07,18.7,7.62,21777.0,
07288,Saint-Priest,MAZADE,Philippe,M,LDVD,AVEC VOUS POUR SAINT PRIEST,331,True,1239.0,51.07,48.93,18.1,13.44,16.06,26.07,18.7,7.62,21777.0,
07295,Saint-Sauveur-de-Montagut,MAZAT,Roger,M,LDVG,"NOUS, pour VOUS",284,True,1112.0,54.73,45.27,13.92,10.73,14.55,19.78,20.15,20.87,18077.0,
07295,Saint-Sauveur-de-Montagut,ROUSSELLE,V�ronique,F,LDVG,AGISSONS ENSEMBLE POUR L'AVENIR DE SAINT SAUVEUR DE MONTAGUT,258,True,1112.0,54.73,45.27,13.92,10.73,14.55,19.78,20.15,20.87,18077.0,
07295,Saint-Sauveur-de-Montagut,ROURE,Paul-Henri,M,LDVD,SAINT-SAUVEUR DEMAIN,187,True,1112.0,54.73,45.27,13.92,10.73,14.55,19.78,20.15,20.87,18077.0,
07319,Teil (Le),PEVERELLI,Olivier,M,LUG,VIVONS LE TEIL,1975,True,8376.0,52.58,47.42,19.13,16.06,17.8,20.19,15.36,11.45,17778.0,22.0
07319,Teil (Le),COTTA,Rachel,F,LDVD,LE TEIL NOTRE DEFI,1185,True,8376.0,52.58,47.42,19.13,16.06,17.8,20.19,15.36,11.45,17778.0,22.0
07319,Teil (Le),MENINI,Christophe,M,LFN,LE TEIL BLEU MARINE,652,True,8376.0,52.58,47.42,19.13,16.06,17.8,20.19,15.36,11.45,17778.0,22.0
07341,Villeneuve-de-Berg,AUDIGIER,Christian,M,LDVG,ENSEMBLE POUR L'AVENIR DE VILLENEUVE DE BERG,530,True,2927.0,54.11,45.89,16.78,13.58,16.26,19.71,16.15,17.52,19256.0,15.0
07341,Villeneuve-de-Berg,CHAUWIN,Yan,M,LDVG,Villeneuve de Berg pour vous et avec vous,507,True,2927.0,54.11,45.89,16.78,13.58,16.26,19.71,16.15,17.52,19256.0,15.0
07341,Villeneuve-de-Berg,DUSSOL,Roxane,F,LDVD,UN AUTRE CHOIX,378,True,2927.0,54.11,45.89,16.78,13.58,16.26,19.71,16.15,17.52,19256.0,15.0
07343,Vinezac,LAURENT,Andr�,M,LDVG,VINEZAC AVEC VOUS,361,True,1353.0,49.14,50.86,17.83,16.48,19.04,23.63,14.43,8.59,19938.0,
07343,Vinezac,MOLLIER,Yves,M,LDVD,VINEZAC AUTREMENT,288,True,1353.0,49.14,50.86,17.83,16.48,19.04,23.63,14.43,8.59,19938.0,
07343,Vinezac,SOBOUL,Marc,M,LDVD,VINEZAC 2020,81,False,1353.0,49.14,50.86,17.83,16.48,19.04,23.63,14.43,8.59,19938.0,
07346,Viviers,AUTARD,St�phanie,F,LSOC,Rassemblement D�mocratique Vivarois,180,True,3788.0,50.73,49.27,17.72,14.6,17.29,21.24,16.17,12.99,19506.0,15.0
07346,Viviers,MAULAV�,Christian,M,LDVG,VIVIERS EN MARCHE AVEC VOUS,645,True,3788.0,50.73,49.27,17.72,14.6,17.29,21.24,16.17,12.99,19506.0,15.0
07346,Viviers,LAVIS,Christian,M,LDVD,"VIVIERS, J'AIME",771,True,3788.0,50.73,49.27,17.72,14.6,17.29,21.24,16.17,12.99,19506.0,15.0
07346,Viviers,BARNIER,Alain,M,LFN,VIVIERS BLEU MARINE,442,True,3788.0,50.73,49.27,17.72,14.6,17.29,21.24,16.17,12.99,19506.0,15.0
08105,Charleville-M�zi�res,PAILLA,Philippe,M,LSOC,BATIR NOTRE VILLE ENSEMBLE,5660,True,48615.0,52.85,47.15,17.45,18.66,18.41,19.1,15.24,11.14,16659.0,28.0
08105,Charleville-M�zi�res,RAVIGNON,Boris,M,LUMP,CHARLEVILLE-MEZIERES EN ACTION,9178,True,48615.0,52.85,47.15,17.45,18.66,18.41,19.1,15.24,11.14,16659.0,28.0
08105,Charleville-M�zi�res,LUCZKA,Guillaume,M,LFN,CHARLEVILLE-MEZIERES FAIT FRONT,1868,True,48615.0,52.85,47.15,17.45,18.66,18.41,19.1,15.24,11.14,16659.0,28.0
08174,Floing,FRANKINET BIDOT,Catherine,F,LDVG,FLOING POUR DEMAIN,495,True,2487.0,51.33,48.67,16.87,14.36,17.17,22.11,18.2,11.3,19948.0,13.0
08174,Floing,MEURIE,Dominique,F,LDVD,FLOING EN MARCHE,499,True,2487.0,51.33,48.67,16.87,14.36,17.17,22.11,18.2,11.3,19948.0,13.0
08174,Floing,NAUDIN,Francois,M,LDVD,AGIR POUR L'AVENIR,292,True,2487.0,51.33,48.67,16.87,14.36,17.17,22.11,18.2,11.3,19948.0,13.0
08328,Nouzonville,GAIGNIERRE,Jean-Marc,M,LDVG,VIVRE � NOUZONVILLE,311,True,6107.0,51.95,48.05,17.81,16.47,17.61,21.19,15.85,11.08,16354.0,27.0
08328,Nouzonville,LECOULTRE,Florian,M,LDVG,AGIR ENSEMBLE POUR NOUZONVILLE,1143,True,6107.0,51.95,48.05,17.81,16.47,17.61,21.19,15.85,11.08,16354.0,27.0
08328,Nouzonville,RIBET,B�atrice,F,LDVG,NOUZONVILLE AUTREMENT,1061,True,6107.0,51.95,48.05,17.81,16.47,17.61,21.19,15.85,11.08,16354.0,27.0
08363,Revin,ROY,Alain,M,LUG,UN AVENIR POUR REVIN,1361,True,6586.0,50.77,49.23,17.59,15.92,16.86,20.67,16.73,12.23,16433.0,27.0
08363,Revin,DURBECQ,Daniel,M,LDVD,"PENSONS, VIVONS REVIN",1488,True,6586.0,50.77,49.23,17.59,15.92,16.86,20.67,16.73,12.23,16433.0,27.0
08409,Sedan,HERBILLON,Didier,M,LSOC,SEDAN 2020 - LISTE DE GAUCHE ET DE RASSEMBLEMENT,2918,True,17829.0,52.91,47.09,18.18,19.05,18.0,19.87,15.15,9.75,15182.0,33.0
08409,Sedan,BONHOMME,Bertrand,M,LDVD,SEDAN EN MARCHE,2052,True,17829.0,52.91,47.09,18.18,19.05,18.0,19.87,15.15,9.75,15182.0,33.0
08409,Sedan,SAMYN,Eric,M,LFN,SEDAN BLEU MARINE,714,True,17829.0,52.91,47.09,18.18,19.05,18.0,19.87,15.15,9.75,15182.0,33.0
08420,Signy-le-Petit,HOLLERTT,David,M,LDVG,LISTE DE DEFENSE DES INTERETS COMMUNAUX,151,True,1261.0,52.89,47.11,17.63,15.18,16.31,20.99,16.55,13.35,16651.0,
08420,Signy-le-Petit,MARSAIL,Maurice,M,LDVG,EN AVANT SIGNY-LE-PETIT,199,True,1261.0,52.89,47.11,17.63,15.18,16.31,20.99,16.55,13.35,16651.0,
08420,Signy-le-Petit,SKOCZYPIEC,Jean-Michel,M,LDVD,SIGNY-LE-PETIT : LE NOUVEL ELAN,314,True,1261.0,52.89,47.11,17.63,15.18,16.31,20.99,16.55,13.35,16651.0,
09157,Laroque-d'Olmes,MARTY,Jean-Philippe,M,LDVG,UN NOUVEL ELAN POUR LAROQUE,349,True,2490.0,53.0,47.0,13.89,12.29,15.68,21.73,19.14,17.28,17716.0,22.0
09157,Laroque-d'Olmes,LAFFONT,Patrick,M,LDIV,UN TEMPS D'AVANCE POUR LAROQUE,531,True,2490.0,53.0,47.0,13.89,12.29,15.68,21.73,19.14,17.28,17716.0,22.0
09157,Laroque-d'Olmes,VIVANCOS,Jean-Michel,M,LDIV,UNION CITOYENNE POUR LAROQUE,469,True,2490.0,53.0,47.0,13.89,12.29,15.68,21.73,19.14,17.28,17716.0,22.0
09225,Pamiers,TEYCHENN�,Michel,M,LFG,Michel TEYCHENN� PAMIERS AU COEUR-LE RENOUVEAU,979,True,15518.0,51.24,48.76,17.55,19.82,18.22,17.47,14.28,12.66,17464.0,23.0
09225,Pamiers,FAUR�,Alain,M,LSOC,PAMIERS ENSEMBLE,1364,True,15518.0,51.24,48.76,17.55,19.82,18.22,17.47,14.28,12.66,17464.0,23.0
09225,Pamiers,TRIGANO,Andr�,M,LDVD,"ANDRE TRIGANO ""L'EXPERIENCE AU SERVICE DE L'AVENIR",2673,True,15518.0,51.24,48.76,17.55,19.82,18.22,17.47,14.28,12.66,17464.0,23.0
09225,Pamiers,DELEGLISE,Aim�,M,LFN,PAMIERS BLEU MARINE,721,True,15518.0,51.24,48.76,17.55,19.82,18.22,17.47,14.28,12.66,17464.0,23.0
09261,Saint-Girons,ANTRAS,Dominique,F,LPG,A SAINT GIRONS L'HUMAIN D'ABORD POUR UNE VILLE SOLIDAIRE ET CREATIVE,356,True,6284.0,54.48,45.52,13.59,15.4,15.78,19.0,18.92,17.3,18726.0,19.0
09261,Saint-Girons,MURILLO,Fran�ois,M,LSOC,PLUS LOIN ENSEMBLE,1433,True,6284.0,54.48,45.52,13.59,15.4,15.78,19.0,18.92,17.3,18726.0,19.0
09261,Saint-Girons,GONDRAN,Bernard,M,LDVD,VIVRE ENSEMBLE,1077,True,6284.0,54.48,45.52,13.59,15.4,15.78,19.0,18.92,17.3,18726.0,19.0
09265,Saint-Jean-du-Falga,STERVINOU,Michel,M,LPG,ENSEMBLE POUR SAINT JEAN,675,True,2857.0,53.08,46.92,16.82,13.46,16.96,19.48,17.54,15.73,20237.0,12.0
09265,Saint-Jean-du-Falga,FERNANDEZ,Patrick,M,LDIV,RENOUVEAU SAINT JEAN DU FALGA,609,True,2857.0,53.08,46.92,16.82,13.46,16.96,19.48,17.54,15.73,20237.0,12.0
09265,Saint-Jean-du-Falga,ZAMORA,Antonio,M,LDIV,SAINT JEAN POUR TOUS,135,True,2857.0,53.08,46.92,16.82,13.46,16.96,19.48,17.54,15.73,20237.0,12.0
09268,Saint-Lizier,LAJOURNADE,Jean,M,LDVG,SAINT-LIZIER ENSEMBLE UN NOUVEAU SOUFFLE,134,True,1417.0,52.69,47.31,10.6,8.09,12.55,20.95,23.74,24.07,21399.0,
09268,Saint-Lizier,BACQUE,Michel,M,LDIV,SAINT-LIZIER AUTREMENT,274,True,1417.0,52.69,47.31,10.6,8.09,12.55,20.95,23.74,24.07,21399.0,
09268,Saint-Lizier,DEDIEU,Etienne,M,LDIV,TOUJOURS ENSEMBLE POUR SAINT LIZIER,358,True,1417.0,52.69,47.31,10.6,8.09,12.55,20.95,23.74,24.07,21399.0,
10064,Brienne-le-Ch�teau,MATHIEU,Bernard,M,LDVG,"BRIENNE, MA VILLE",575,True,2938.0,51.62,48.38,14.1,13.9,16.43,21.16,19.0,15.41,17821.0,17.0
10064,Brienne-le-Ch�teau,DHUICQ,Nicolas,M,LUMP,ENSEMBLE POUR BRIENNE,603,True,2938.0,51.62,48.38,14.1,13.9,16.43,21.16,19.0,15.41,17821.0,17.0
10064,Brienne-le-Ch�teau,FIOT,Didier,M,LFN,BRIENNE FRONT NATIONAL,165,True,2938.0,51.62,48.38,14.1,13.9,16.43,21.16,19.0,15.41,17821.0,17.0
10067,Buch�res,FERREBEUF,Francis,M,LSOC,POUR L'AVENIR DE BUCHERES,62,False,1534.0,52.06,47.94,18.21,15.06,17.1,21.18,18.06,10.39,22118.0,
10067,Buch�res,LEBEAU,Daniel,M,LDVG,ENSEMBLE POUR BUCHERES,397,True,1534.0,52.06,47.94,18.21,15.06,17.1,21.18,18.06,10.39,22118.0,
10067,Buch�res,AMAT,Alain,M,LDVD,AVENIR ET GESTION POUR BUCHERES,379,True,1534.0,52.06,47.94,18.21,15.06,17.1,21.18,18.06,10.39,22118.0,
10081,La Chapelle-Saint-Luc,GIRARDIN,Olivier,M,LUG,UNE VILLE QUI AVANCE,2049,True,12428.0,51.98,48.02,21.48,19.3,18.38,17.88,14.61,8.35,14934.0,33.0
10081,La Chapelle-Saint-Luc,REHN,Yves,M,LUMP,ENSEMBLE POUR LA CHAPELLE-SAINT-LUC,1572,True,12428.0,51.98,48.02,21.48,19.3,18.38,17.88,14.61,8.35,14934.0,33.0
10140,Ervy-le-Ch�tel,BARBUAT,Edgard,M,LDIV,MAIN DANS LA MAIN POUR ERVY,60,False,1210.0,52.81,47.19,17.98,12.98,14.57,17.93,18.37,18.15,17986.0,
10140,Ervy-le-Ch�tel,MERGEY,Jean-Pierre,M,LDIV,VIVRE A ERVY-UNE LISTE QUI VOUS RESSEMBLE-UNE LISTE QUI NOUS RASSEMBLE,251,True,1210.0,52.81,47.19,17.98,12.98,14.57,17.93,18.37,18.15,17986.0,
10140,Ervy-le-Ch�tel,BATAILLE,Roger,M,LUMP,ensemble continuons pour votre avenir,276,True,1210.0,52.81,47.19,17.98,12.98,14.57,17.93,18.37,18.15,17986.0,
10233,M�ry-sur-Seine,BENOIT,Pierre,M,LDVG,LISTE D'UNION POUR LE BIEN ETRE DE NOTRE COMMUNE,121,True,1479.0,52.29,47.71,18.99,16.58,16.85,18.74,15.27,13.58,18495.0,
10233,M�ry-sur-Seine,DAUVET,C�cile,F,LDIV,POUR VOUS ET NOTRE COMMUNE,238,True,1479.0,52.29,47.71,18.99,16.58,16.85,18.74,15.27,13.58,18495.0,
10233,M�ry-sur-Seine,LEGRAS,Serge,M,LDVD,TOUS UNIS POUR MERY,290,True,1479.0,52.29,47.71,18.99,16.58,16.85,18.74,15.27,13.58,18495.0,
10268,Nogent-sur-Seine,LEVASSEUR,Laurent,M,LDVG,L'ESPRIT D'EQUIPE,310,True,5955.0,51.53,48.47,19.44,19.41,20.33,18.18,13.31,9.33,18569.0,18.0
10268,Nogent-sur-Seine,FADIN,Hugues,M,LDVD,AGIR ENSEMBLE AVEC HUGUES FADIN,1020,True,5955.0,51.53,48.47,19.44,19.41,20.33,18.18,13.31,9.33,18569.0,18.0
10268,Nogent-sur-Seine,NEESER,Thierry,M,LDVD,AGIR ET VIVRE ENSEMBLE,745,True,5955.0,51.53,48.47,19.44,19.41,20.33,18.18,13.31,9.33,18569.0,18.0
10268,Nogent-sur-Seine,VINCKIER,Jean-Paul,M,LFN,NOGENT VILLE FRANCAISE,345,True,5955.0,51.53,48.47,19.44,19.41,20.33,18.18,13.31,9.33,18569.0,18.0
10323,Romilly-sur-Seine,MATHIEU,Pierre,M,LUG,Ensemble pour Romilly ! Liste de la gauche rassembl�e,1674,True,14303.0,52.87,47.13,18.5,15.98,16.44,19.6,16.39,13.1,16409.0,26.0
10323,Romilly-sur-Seine,VUILLEMIN,Eric,M,LDVD,ROMILLY LA FORCE D'Y CROIRE,2657,True,14303.0,52.87,47.13,18.5,15.98,16.44,19.6,16.39,13.1,16409.0,26.0
10323,Romilly-sur-Seine,VERNET,Jean-Patrick,M,LFN,Romilly-sur-Seine ville fran�aise,751,True,14303.0,52.87,47.13,18.5,15.98,16.44,19.6,16.39,13.1,16409.0,26.0
10343,Saint-Julien-les-Villas,CLOOS,Didier,M,LDVG,CHANGEONS D'AIR A ST JULIEN,517,True,6891.0,51.96,48.04,17.03,17.02,17.52,20.92,16.08,11.43,20037.0,12.0
10343,Saint-Julien-les-Villas,VIART,Jean-Michel,M,LDIV,AVENIR SAINT JULIEN DEMAIN,1006,True,6891.0,51.96,48.04,17.03,17.02,17.52,20.92,16.08,11.43,20037.0,12.0
10343,Saint-Julien-les-Villas,BAILLY,Jean-Marie,M,LDVD,PLUS PROCHE DES SANCEENS,920,True,6891.0,51.96,48.04,17.03,17.02,17.52,20.92,16.08,11.43,20037.0,12.0
10343,Saint-Julien-les-Villas,PICARA,Daniel,M,LDVD,AGIR ET CONSTRUIRE,466,True,6891.0,51.96,48.04,17.03,17.02,17.52,20.92,16.08,11.43,20037.0,12.0
10362,Sainte-Savine,ARNAUD,Jean-Jacques,M,LSOC,SAVIPLUS,1758,True,10134.0,54.57,45.43,15.63,17.64,18.1,21.12,15.83,11.67,19337.0,14.0
10362,Sainte-Savine,SAUTREAU,Jean-Luc,M,LDVG,HORIZON 2020,410,True,10134.0,54.57,45.43,15.63,17.64,18.1,21.12,15.83,11.67,19337.0,14.0
10362,Sainte-Savine,D'HULST,Karl,M,LDVD,UNE AMBITION POUR SAINTE-SAVINE,692,True,10134.0,54.57,45.43,15.63,17.64,18.1,21.12,15.83,11.67,19337.0,14.0
10362,Sainte-Savine,ZELTZ,Anne-Marie,F,LDVD,SAINTE SAVINE ENSEMBLE,1181,True,10134.0,54.57,45.43,15.63,17.64,18.1,21.12,15.83,11.67,19337.0,14.0
11069,Carcassonne,PEREZ,Jean-Claude,M,LSOC,TOUS POUR CARCASSONNE,7885,True,45941.0,53.93,46.07,17.24,17.67,17.28,19.47,15.6,12.75,17156.0,26.0
11069,Carcassonne,LARRAT,G�rard,M,LDVD,NOTRE PARTI C'EST CARCASSONNE,8121,True,45941.0,53.93,46.07,17.24,17.67,17.28,19.47,15.6,12.75,17156.0,26.0
11069,Carcassonne,MORIO,Robert,M,LFN,Carcassonne rassemblement bleu marine,4086,True,45941.0,53.93,46.07,17.24,17.67,17.28,19.47,15.6,12.75,17156.0,26.0
11116,Cuxac-d'Aude,ARINO,Andr�,M,LUG,UN COEUR POUR CUXAC D'AUDE,1031,True,3948.0,53.21,46.79,15.57,13.64,16.21,22.21,19.15,13.24,17257.0,22.0
