date_de_l_export;code_du_departement;type_de_scrutin;libelle_du_departement;code_de_la_commune;libelle_de_la_commune;code_insee;geo_point_2d;geo_shape;inscrits;abstentions;abs_ins;votants;vot_ins;blancs_et_nuls;blnuls_ins;blnuls_vot;exprimes;exp_ins;exp_vot;code_nuance_01;sexe_01;nom_01;prenom_01;liste_01;sieges_elu_01;sieges_secteur_01;sieges_cc_01;voix_01;voix_ins_01;voix_exp_01;code_nuance_02;sexe_02;nom_02;prenom_02;liste_02;sieges_elu_02;sieges_secteur_02;sieges_cc_02;voix_02;voix_ins_02;voix_exp_02;code_nuance_03;sexe_03;nom_03;prenom_03;liste_03;sieges_elu_03;sieges_secteur_03;sieges_cc_03;voix_03;voix_ins_03;voix_exp_03;code_nuance_04;sexe_04;nom_04;prenom_04;liste_04;sieges_elu_04;sieges_secteur_04;sieges_cc_04;voix_04;voix_ins_04;voix_exp_04;code_nuance_05;sexe_05;nom_05;prenom_05;liste_05;sieges_elu_05;sieges_secteur_05;sieges_cc_05;voix_05;voix_ins_05;voix_exp_05;code_nuance_06;sexe_06;nom_06;prenom_06;liste_06;sieges_elu_06;sieges_secteur_06;sieges_cc_06;voix_06;voix_ins_06;voix_exp_06;code_nuance_07;sexe_07;nom_07;prenom_07;liste_07;sieges_elu_07;sieges_secteur_07;sieges_cc_07;voix_07;voix_ins_07;voix_exp_07;code_nuance_08;sexe_08;nom_08;prenom_08;liste_08;sieges_elu_08;sieges_secteur_08;sieges_cc_08;voix_08;voix_ins_08;voix_exp_08;code_nuance_09;sexe_09;nom_09;prenom_09;liste_09;sieges_elu_09;sieges_secteur_09;sieges_cc_09;voix_09;voix_ins_09;voix_exp_09;code_nuance_10;sexe_10;nom_10;prenom_10;liste_10;sieges_elu_10;sieges_secteur_10;sieges_cc_10;voix_10;voix_ins_10;voix_exp_10;code_nuance_11;sexe_11;nom_11;prenom_11;liste_11;sieges_elu_11;sieges_secteur_11;sieges_cc_11;voix_11;voix_ins_11;voix_exp_11
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;640;Vélizy-Villacoublay;78640;48.78398582300793,2.1970748552325032;"{""coordinates"": [[[2.226559327154523, 48.776102031621754], [2.227194111178189, 48.77275126727675], [2.22289395631917, 48.770933501506136], [2.207691001210414, 48.770284977057116], [2.200753095195283, 48.7746190021668], [2.1906629770447212, 48.775036764245655], [2.161929188683613, 48.78223199211193], [2.168168048617256, 48.787870032204715], [2.182939877099866, 48.7972269838604], [2.20263504508016, 48.79840332310286], [2.209148286393868, 48.79354478830364], [2.210036359274815, 48.787038868360035], [2.224189672860684, 48.784460316378215], [2.226627708148487, 48.78158897384748], [2.226559327154523, 48.776102031621754]]], ""type"": ""Polygon""}";14711;5239;35.61;9472;64.39;192;1.31;2.03;9280;63.08;97.97;LFG;F;PENOUILH;Esther;A GAUCHE POUR VELIZY;0;0;0;354;2.41;3.81;LSOC;M;ADJUWARD;Amroze;INNOVONS POUR VELIZY;0;0;0;1080;7.34;11.64;LUD;M;THEVENOT;Pascal;FACONNONS VELIZY AUTREMENT;0;0;0;3830;26.03;41.27;LDVD;M;KAMENI;Edmond;J'AIME VELIZY;0;0;0;325;2.21;3.5;LDVD;M;LOISON;Joël;ENSEMBLE POUR VELIZY;0;0;0;2991;20.33;32.23;LFN;M;COLLO;Vincent;VELIZY BLEU MARINE;0;0;0;700;4.76;7.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;93;LI2;SEINE SAINT-DENIS;010;Bondy;93010;48.9023234526246,2.483727693897052;"{""coordinates"": [[[2.486801956303965, 48.88703635491009], [2.476639574002478, 48.8886650931809], [2.471698986846501, 48.889039095377626], [2.473939231697145, 48.89542507924433], [2.469861405218081, 48.904768868997856], [2.475214378256837, 48.91641135374975], [2.474266131597347, 48.91843060128735], [2.47939697783059, 48.91977496079716], [2.4917336814827, 48.916878261504436], [2.491198654219263, 48.91019424357254], [2.49983721841802, 48.89574288314788], [2.4954333629129453, 48.889941848009094], [2.486801956303965, 48.88703635491009]]], ""type"": ""Polygon""}";25562;14021;54.85;11541;45.15;689;2.7;5.97;10852;42.45;94.03;LUG;F;THOMASSIN;Sylvine;Toute la gauche unie qui agit pour Bondy;0;0;0;5029;19.67;46.34;LDVG;M;KADRI;Hakim;Bondy Autrement;0;0;0;1311;5.13;12.08;LDVG;F;MEÏTE;Fatou;Nous sommes Bondy;0;0;0;507;1.98;4.67;LUD;M;HERVE;Stephen;Unis pour Bondy avec Stephen HERVE;0;0;0;4005;15.67;36.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;95;LI2;VAL D'OISE;183;Courdimanche;95183;49.040676792977436,1.9994435918049531;"{""coordinates"": [[[1.9915275372253372, 49.0237503864144], [1.991573089011033, 49.03055810631158], [1.983644839407229, 49.03456485809526], [1.9943394861697432, 49.06071469226719], [2.010600886784759, 49.05612878201693], [2.001838752464734, 49.05285505539339], [2.015834726631276, 49.03987771410514], [2.009695424134133, 49.026860150065865], [1.9915275372253372, 49.0237503864144]]], ""type"": ""Polygon""}";4340;1737;40.02;2603;59.98;109;2.51;4.19;2494;57.47;95.81;LUG;F;JAOUEN;Elvira;UNE ENERGIE DURABLE POUR COURDIMANCHE;24;0;2;1570;36.18;62.95;LDVD;M;VANDAELE;Antoine;COURDIMANCHE AVANT TOUT;5;0;0;924;21.29;37.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;93;LI2;SEINE SAINT-DENIS;047;Montfermeil;93047;48.898261667942165,2.567143547956258;"{""coordinates"": [[[2.559406443017632, 48.88533805272262], [2.5498658323150742, 48.88633677336242], [2.546579078987072, 48.89889667509363], [2.56520064820172, 48.90836337139833], [2.574487789543514, 48.907119726438445], [2.582965000669681, 48.90985640603786], [2.591417597422546, 48.907151691003484], [2.585457702339203, 48.90178940617836], [2.586001468610839, 48.89516345263135], [2.566483871484919, 48.890247135295226], [2.559406443017632, 48.88533805272262]]], ""type"": ""Polygon""}";13215;6036;45.68;7179;54.32;193;1.46;2.69;6986;52.86;97.31;LFG;M;D'HENRY;Olivier;Ensemble pour Montfermeil - Changeons de CAP!;3;0;1;1074;8.13;15.37;LVEC;M;ARENAS MUNOZ;Rodrigo;La force d'agir;3;0;2;1332;10.08;19.07;LDIV;M;VERSTRAETE;Christophe;Juste Citoyens;0;0;0;295;2.23;4.22;LDVD;M;LEMOINE;Xavier;Tous unis pour Montfermeil;29;0;17;4285;32.43;61.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;377;Presles-en-Brie;77377;48.71322935840236,2.73724881309397;"{""coordinates"": [[[2.7572622619347342, 48.69143890357546], [2.732483958755247, 48.69629691994623], [2.722384758198089, 48.694483930264035], [2.71592902193415, 48.69486448962678], [2.721878603809307, 48.70023924290972], [2.715449084097775, 48.70565674425833], [2.695428876033807, 48.70612899275929], [2.703343985194548, 48.729030616052995], [2.7552103298981523, 48.729256187751666], [2.785880254414447, 48.71646229319389], [2.784377601956633, 48.71498451314621], [2.779496225930804, 48.71542531061268], [2.762586535888534, 48.70370912647234], [2.7572622619347342, 48.69143890357546]]], ""type"": ""Polygon""}";1444;451;31.23;993;68.77;31;2.15;3.12;962;66.62;96.88;LDVD;M;MORESTIN;Christian;PRESLES-EN-BRIE DEMAIN POUR UNE EGALITE CITOYENNE;1;0;0;174;12.05;18.09;LDVD;M;RODRIGUEZ;Dominique;PRESLES UN VILLAGE A VIVRE;18;0;3;788;54.57;81.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;91;LI2;ESSONNE;333;Leuville-sur-Orge;91333;48.61419173204502,2.267869166058086;"{""coordinates"": [[[2.268120878364411, 48.60618051523794], [2.264527959788997, 48.60413437758523], [2.256278550500382, 48.60718659684245], [2.257737304354837, 48.61336662314746], [2.263109576289468, 48.622035625097666], [2.276027550834053, 48.621970922976814], [2.282544095671399, 48.61773753303216], [2.268120878364411, 48.60618051523794]]], ""type"": ""Polygon""}";2830;1127;39.82;1703;60.18;78;2.76;4.58;1625;57.42;95.42;LUG;M;BRAIVE;Eric;LEUVILLE AUTREMENT 2014-2020;22;0;1;981;34.66;60.37;LDVD;M;MUSIAL;Sylvestre;LES LEUVILLOIS UNIS ELECTIONS 2014;5;0;0;644;22.76;39.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;486;Le Perray-en-Yvelines;78486;48.69680181361434,1.843561311420689;"{""coordinates"": [[[1.848264382092215, 48.67848729852943], [1.83286085139961, 48.67785174632355], [1.812593385318878, 48.68804152919002], [1.8142358434205752, 48.69469656768267], [1.824967967357181, 48.70206211205644], [1.837866543648192, 48.72093473615346], [1.8693573877087761, 48.71064986081935], [1.869116263708723, 48.70734630187179], [1.8625029029323312, 48.70209311663211], [1.870337985744075, 48.68603880681936], [1.8648088451851699, 48.681020785094404], [1.8554520637490701, 48.681507050306145], [1.848264382092215, 48.67848729852943]]], ""type"": ""Polygon""}";5067;1949;38.46;3118;61.54;124;2.45;3.98;2994;59.09;96.02;LSOC;F;DESCHAMPS;Paulette;LE PERRAY NOTRE COMMUNE;23;0;5;1603;31.64;53.54;LDIV;M;ODRY;Guillaume;HORIZON 2020;2;0;0;537;10.6;17.94;LDVD;M;BARON;Jean-Louis;LE PERRAY @VENIR;4;0;1;854;16.85;28.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;267;Gargenville;78267;48.99314507184262,1.810693762138865;"{""coordinates"": [[[1.792267113128664, 48.9697422639846], [1.8015043604898482, 48.985015530016305], [1.797852557313337, 49.00879268568982], [1.7991375852248672, 49.01707006879143], [1.820380621006215, 49.011830999731934], [1.827651209278832, 48.99619150512469], [1.822835058480029, 48.98315830945662], [1.823799100817163, 48.97980431891965], [1.828338801741523, 48.981458524989975], [1.8176126317365662, 48.97548071323004], [1.806854051286146, 48.97102142916722], [1.792267113128664, 48.9697422639846]]], ""type"": ""Polygon""}";5308;2091;39.39;3217;60.61;104;1.96;3.23;3113;58.65;96.77;LDVG;M;DARNAUT;Pierre-Marie;GARGENVILLE, ENSEMBLE POUR UN MEILLEUR AVENIR;0;0;0;794;14.96;25.51;LDIV;M;HAZIZA;André;LA DEFENSE GARGENVILLOISE;0;0;0;223;4.2;7.16;LDVD;F;DELPEUCH;Nicole;UNE EQUIPE POUR VOUS;0;0;0;1156;21.78;37.13;LDVD;M;LEMAIRE;Jean;GARGENVILLE EN ACTION;0;0;0;940;17.71;30.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;683;Villiers-Saint-Fréderic;78683;48.82017845941466,1.8825082060082532;"{""coordinates"": [[[1.885072705119444, 48.80543297680673], [1.8689494730466572, 48.81300778930019], [1.865896016545935, 48.82253096725744], [1.874862143377979, 48.83437128383238], [1.882091589324726, 48.834609966105404], [1.881353330283785, 48.831553995346326], [1.8902265103295781, 48.83135783825011], [1.901268931614907, 48.821961792362664], [1.8889579820032298, 48.80905795650232], [1.893691576263476, 48.80867012254765], [1.8940011070565421, 48.80563284968075], [1.885072705119444, 48.80543297680673]]], ""type"": ""Polygon""}";2117;994;46.95;1123;53.05;121;5.72;10.77;1002;47.33;89.23;LDVD;M;DURAND;Sylvain;VILLIERS, UN VILLAGE, UNE EQUIPE;23;0;4;1002;47.33;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;263;Gambais;78263;48.77960899512524,1.676517423352156;"{""coordinates"": [[[1.72683722391507, 48.78613239404295], [1.7209294579812071, 48.780582363536205], [1.705637228251891, 48.779779017856754], [1.699484175721063, 48.77436013228484], [1.698996813965465, 48.77098166303022], [1.71108263993238, 48.764303384467794], [1.7147603624905199, 48.75806439602197], [1.695020420419675, 48.7580302159449], [1.692709642826913, 48.76120723780448], [1.682456122950428, 48.763154460644635], [1.629702586948254, 48.763208489363855], [1.619741651210635, 48.771477399283526], [1.637641901275056, 48.777547771838144], [1.634904022276596, 48.786997403013046], [1.640743275938541, 48.79224513708118], [1.703062075933055, 48.79960296229248], [1.7270992154101221, 48.798269296543864], [1.722888172693272, 48.79731589150599], [1.72683722391507, 48.78613239404295]]], ""type"": ""Polygon""}";1994;681;34.15;1313;65.85;46;2.31;3.5;1267;63.54;96.5;LDIV;M;GOMES;Eric;AGIR POUR GAMBAIS;4;0;1;617;30.94;48.7;LDVD;M;BIZEAU;Régis;GAMBAIS AU COEUR;15;0;2;650;32.6;51.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;93;LI2;SEINE SAINT-DENIS;027;La Courneuve;93027;48.93225695457796,2.399780648014392;"{""coordinates"": [[[2.410056995679755, 48.916692770600164], [2.407546080637131, 48.91791241650969], [2.398768397571897, 48.92178062384421], [2.383372949159185, 48.91967896740329], [2.374741656353462, 48.92368106632682], [2.387541390350564, 48.94115734472351], [2.398505186647701, 48.948092313616065], [2.4044482974198402, 48.95132338558714], [2.417537018801962, 48.93962520793822], [2.414822678842124, 48.933361991154165], [2.422030051684826, 48.92962896784936], [2.413493843691985, 48.91926364381447], [2.410056995679755, 48.916692770600164]]], ""type"": ""Polygon""}";14351;8147;56.77;6204;43.23;398;2.77;6.42;5806;40.46;93.58;LEXG;F;DUCHENE;Cécile;Lutte ouvriere faire entendre le camp des travailleurs;0;0;0;218;1.52;3.75;LUG;M;POUX;Gilles;En avant La Courneuve avec Gilles Poux;32;0;7;3361;23.42;57.89;LDVG;M;KHEROUNI;Samir;Parole de citoyens;1;0;0;402;2.8;6.92;LDVG;M;PHILIPPS;Albin;La Courneuve vraiment;1;0;0;311;2.17;5.36;LDVG;F;REZKALLA;Nabiha;Un nouveau souffle pour La Courneuve, liste citoyenne, solidaire et écologiste, soutenue par Europe Ecologie Les Verts;1;0;0;459;3.2;7.91;LUMP;M;HAMZA;Kamel;Agir pour La Courneuve;4;0;0;1055;7.35;18.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;367;Mareil-Marly;78367;48.88078365260364,2.076683559012134;"{""coordinates"": [[[2.077372253683236, 48.873618151971634], [2.063022550967536, 48.87852516240721], [2.075082276134266, 48.88740570375198], [2.087831430643755, 48.88441871528351], [2.091815252590572, 48.88587897875299], [2.084222440033953, 48.878716196263184], [2.077372253683236, 48.873618151971634]]], ""type"": ""Polygon""}";2767;1028;37.15;1739;62.85;52;1.88;2.99;1687;60.97;97.01;LDVG;M;LAMY;Gilles;MAREIL AUTREMENT;0;0;0;263;9.5;15.59;LDVD;M;BISSON;Jean-Bernard;DEMAIN MAREIL;0;0;0;347;12.54;20.57;LDVD;M;DURAND;Pierre;MAREIL ENSEMBLE;0;0;0;394;14.24;23.36;LDVD;F;MORVANT;Brigitte;MAREIL ESPRIT VILLAGE;0;0;0;683;24.68;40.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;95;LI2;VAL D'OISE;218;Eragny;95218;49.02045874958214,2.101366358466627;"{""coordinates"": [[[2.121243149324691, 49.01849316921592], [2.107910568187225, 49.00906963902812], [2.084914920835882, 49.01467871491032], [2.081068703325341, 49.016483801998014], [2.083165986845831, 49.019269519447455], [2.090658278412783, 49.023966597794555], [2.095793873352153, 49.036073119145335], [2.116025149321731, 49.02303199458735], [2.121243149324691, 49.01849316921592]]], ""type"": ""Polygon""}";11086;4778;43.1;6308;56.9;149;1.34;2.36;6159;55.56;97.64;LEXG;F;PARTAIX;Agnes;ERAGNY ANTI LIBERALE ET RESISTANTE;0;0;0;116;1.05;1.88;LSOC;F;GILLOT;Dominique;UN COEUR POUR ERAGNY;0;0;0;1888;17.03;30.65;LVEC;F;BORGNE;Pierrette;ERAGNY LA CITOYENNE;0;0;0;865;7.8;14.04;LUD;M;HUMBERT;Thibault;UN AUTRE AVENIR POUR ERAGNY;0;0;0;2259;20.38;36.68;LFN;M;CAPDET;Stéphane;ERAGNY BLEU MARINE;0;0;0;1031;9.3;16.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;95;LI2;VAL D'OISE;436;Mours;95436;49.130394749107,2.2641508889200113;"{""coordinates"": [[[2.262355362927404, 49.12416154460471], [2.235042485081733, 49.13034785578344], [2.255738388217263, 49.131790376024256], [2.263612788640132, 49.13593883129863], [2.268058312000935, 49.139409584712425], [2.278230001736186, 49.135227172954664], [2.279458785568809, 49.12569481179165], [2.262355362927404, 49.12416154460471]]], ""type"": ""Polygon""}";999;426;42.64;573;57.36;94;9.41;16.4;479;47.95;83.6;LDIV;M;BOUCHEZ;Joël;MOURS LE VILLAGE NATURE;15;0;3;479;47.95;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;674;Villepreux;78674;48.83114500964592,2.013090857204446;"{""coordinates"": [[[2.024795938684651, 48.811853223111804], [2.00039300751167, 48.813936219254316], [1.99591420176333, 48.827282096195056], [1.983641156520402, 48.833537293957974], [1.986776831100443, 48.83973385899155], [2.000680939329159, 48.84368229079685], [2.005748582886913, 48.84947168441984], [2.015453779561646, 48.848643552792154], [2.02644287340654, 48.84253662739835], [2.035476598494873, 48.84550586856871], [2.041544969402519, 48.843045322515145], [2.030921177508554, 48.83179812636657], [2.034785406512309, 48.82617208372394], [2.024795938684651, 48.811853223111804]]], ""type"": ""Polygon""}";7338;2976;40.56;4362;59.44;194;2.64;4.45;4168;56.8;95.55;LDVG;F;GELGON-BILBAULT;Fabienne;REUSSIR VILLEPREUX;5;0;1;1530;20.85;36.71;LDVD;M;MIRAMBEAU;Stéphane;ENSEMBLE, ALLONS + LOIN;24;0;5;2638;35.95;63.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;113;Chevru;77113;48.73368047942317,3.195775026324454;"{""coordinates"": [[[3.191691627411387, 48.71625758256187], [3.178207691141497, 48.72012805298692], [3.162383394780322, 48.73269762460857], [3.157351580198851, 48.732335601054764], [3.165737606909538, 48.7356790885793], [3.172237993480361, 48.74418735227585], [3.17207186898527, 48.747425471495866], [3.159804697950222, 48.75199352251648], [3.160521848185298, 48.7552034353236], [3.164159389258878, 48.757015284122545], [3.171681571699002, 48.75281348516508], [3.196447019529598, 48.74828726637318], [3.204942186615877, 48.74002536863513], [3.23483893891065, 48.73862117596283], [3.234920860514908, 48.73264886086339], [3.231303134362474, 48.723202952182326], [3.217625315292628, 48.719424083227366], [3.197988265515741, 48.72074446569697], [3.191691627411387, 48.71625758256187]]], ""type"": ""Polygon""}";722;314;43.49;408;56.51;33;4.57;8.09;375;51.94;91.91;LDVD;M;MASSON;Jean-François;ALLIANCE POUR NOTRE VILLAGE;15;0;1;375;51.94;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;92;LI2;HAUTS DE SEINE;025;Colombes;92025;48.922517914749285,2.246751606289739;"{""coordinates"": [[[2.229103483277047, 48.90603335333204], [2.220399433954488, 48.920617920983446], [2.231143021098716, 48.927737920336384], [2.247595355674966, 48.93673642401929], [2.27303937214216, 48.93383585141546], [2.273314401521025, 48.92684997013363], [2.257413276511337, 48.91355962855995], [2.229103483277047, 48.90603335333204]]], ""type"": ""Polygon""}";47224;21382;45.28;25842;54.72;939;1.99;3.63;24903;52.73;96.37;LEXG;M;GOISET;Philippe;LUTTE OUVRIERE FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;0;0;0;349;0.74;1.4;LUG;M;SARRE;Philippe;COLOMBES AVANCE;0;0;0;8616;18.24;34.6;LDVG;M;BEKKOUCHE;Adda;UNE VRAIE GAUCHE POUR COLOMBES;0;0;0;809;1.71;3.25;LDIV;M;ABIDINE;Ahmed;Debout pour la Nouvelle France;0;0;0;207;0.44;0.8300000000000001;LDIV;M;TRUPIN;Laurent;LA RELÈVE!;0;0;0;3829;8.11;15.38;LUDI;M;METIAS;Samuel;COLOMBES V 2014;0;0;0;1726;3.65;6.93;LUMP;F;GOUETA;Nicole;TOUS POUR COLOMBES;0;0;0;8265;17.5;33.19;LDVD;M;RAINFRAY;Lionnel;UNION POUR COLOMBES 2014;0;0;0;1102;2.33;4.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;91;LI2;ESSONNE;685;Villiers-sur-Orge;91685;48.65841998185248,2.299501207919609;"{""coordinates"": [[[2.298933684863028, 48.65012825587546], [2.291425498413626, 48.652197714667764], [2.291325367895718, 48.65758521237107], [2.30007159073682, 48.66959134757039], [2.309444824262695, 48.657052920054404], [2.298933684863028, 48.65012825587546]]], ""type"": ""Polygon""}";3043;1085;35.66;1958;64.34;73;2.4;3.73;1885;61.95;96.27;LDVG;M;CHEVRIER;Claude;UNE AUTRE VOIX POUR VILLIERS;0;0;0;225;7.39;11.94;LDVG;M;FRAYSSE;Gilles;ELAN SOLIDAIRE;0;0;0;487;16.0;25.84;LUD;F;LEROUX;Thérèse;VILLIERS VILLAGE;0;0;0;840;27.6;44.56;LDVD;M;DHONDT;François;VILLIERS 2014;0;0;0;333;10.94;17.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;646;Versailles;78646;48.80256696709269,2.117892971909373;"{""coordinates"": [[[2.146395117801802, 48.7908464891847], [2.142014643567137, 48.79233514912969], [2.125014463768882, 48.78083407054695], [2.105472174907891, 48.78074332208332], [2.070251387007021, 48.78981062262139], [2.083161019829898, 48.818952748452425], [2.089120120222795, 48.826337463396264], [2.0917388025515242, 48.8238030685563], [2.100586756530543, 48.824139766534394], [2.112676124617275, 48.82851123738547], [2.113987690376982, 48.82187437468609], [2.131007668278255, 48.81486698444451], [2.136072645252615, 48.814939667169654], [2.140437002227598, 48.82446882876733], [2.148475927847977, 48.82849268523683], [2.151465535500457, 48.821408687854955], [2.150744478965478, 48.81884926644504], [2.161274834107939, 48.81278066375281], [2.160154468443745, 48.800324937247375], [2.168168048617256, 48.787870032204715], [2.161929188683613, 48.78223199211193], [2.146395117801802, 48.7908464891847]]], ""type"": ""Polygon""}";57583;25979;45.12;31604;54.88;632;1.1;2.0;30972;53.79;98.0;LSOC;F;THIS SAINT-JEAN;Isabelle;LE PROGRES POUR VERSAILLES;4;0;1;4615;8.01;14.9;LDVD;M;BOUGLE;Fabien;VERSAILLES FAMILLES AVENIR;2;0;0;2418;4.2;7.8100000000000005;LDVD;M;DE MAZIERES;François;LISTE D'UNION POUR VERSAILLES;43;0;16;17045;29.6;55.03;LDVD;M;DE SAINT SERNIN;Benoît;VERSAILLES, 90 000 VOISINS;2;0;1;3123;5.42;10.08;LDVD;M;MATHIEU;Thibaut;VERSAILLES NOUS RASSEMBLE;0;0;0;633;1.1;2.04;LFN;M;SIMEONI;François;VERSAILLES BLEU MARINE;2;0;1;3138;5.45;10.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;058;Bussy-Saint-Georges;77058;48.83082693176724,2.722501423702702;"{""coordinates"": [[[2.728018127894976, 48.797299932155525], [2.721191899010972, 48.806044072914695], [2.729065634121513, 48.813167152534476], [2.723277977901615, 48.818334206472095], [2.725189598118401, 48.82772786441777], [2.689960982804867, 48.83063656108125], [2.66838619860046, 48.840912169145916], [2.669997881514738, 48.84674434321892], [2.685685199654667, 48.839412005621206], [2.698640523245206, 48.849104228683366], [2.728524967628345, 48.84901388838964], [2.730758147843237, 48.851968740522096], [2.732076461128301, 48.852664183465386], [2.7427058949749723, 48.847210585995796], [2.747899378021768, 48.84120508760805], [2.7509559845927702, 48.81457278741788], [2.7478025139789, 48.80490701728267], [2.733614557812022, 48.802375997994616], [2.728018127894976, 48.797299932155525]]], ""type"": ""Polygon""}";14193;6093;42.93;8100;57.07;178;1.25;2.2;7922;55.82;97.8;LFG;M;BERTHIN;Stéphane;FRONT DE GAUCHE - UN NOUVEAU CAP POUR BUSSY;0;0;0;256;1.8;3.23;LUG;M;RAOULT;Christian;ENSEMBLE, REDRESSONS BUSSY;0;0;0;918;6.47;11.59;LUD;F;BRUNEL;Chantal;ECRIRE UN NOUVEAU BUSSY;0;0;0;2586;18.22;32.64;LDVD;M;FAYE;Paul;UNION CITOYENNE POUR BUSSY;0;0;0;835;5.88;10.54;LDVD;F;PISI;Nabia;TOUS UNIS POUR BUSSY;0;0;0;1536;10.82;19.39;LDVD;M;RONDEAU;Hugues;POUR BUSSY CONTINUONS ENSEMBLE;0;0;0;1791;12.62;22.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
