year,file,stage,commune_code,commune_name,is_dom_tom
2020,less_1000_tour2,income,55269,Lahaymeix,False
2020,less_1000_tour2,income,55325,Maucourt-sur-Orne,False
2020,less_1000_tour2,income,55339,Mogeville,False
2020,less_1000_tour2,income,55350,Montigny-lès-Vaucouleurs,False
2020,less_1000_tour2,income,55363,Moulotte,False
2020,less_1000_tour2,income,55403,Peuvillers,False
2020,less_1000_tour2,income,55411,Rambluzin-et-Benoite-Vaux,False
2020,less_1000_tour2,income,55430,Ribeaucourt,False
2020,less_1000_tour2,income,55431,Richecourt,False
2020,less_1000_tour2,income,55446,Rumont,False
2020,less_1000_tour2,income,55469,Sassey-sur-Meuse,False
2020,less_1000_tour2,income,55484,Septsarges,False
2020,less_1000_tour2,income,55506,Thillombois,False
2020,less_1000_tour2,income,55525,Vadelaincourt,False
2020,less_1000_tour2,income,57004,Achain,False
2020,less_1000_tour2,income,57130,Château-Bréhain,False
2020,less_1000_tour2,income,57328,Holacourt,False
2020,less_1000_tour2,income,57478,Montdidier,False
2020,less_1000_tour2,income,57520,Obreck,False
2020,less_1000_tour2,income,57558,Puttigny,False
2020,less_1000_tour2,income,57594,Roppeviller,False
2020,less_1000_tour2,income,57664,Tarquimpol,False
2020,less_1000_tour2,income,60161,Conteville,False
2020,less_1000_tour2,income,60237,Fléchy,False
2020,less_1000_tour2,income,60394,Ménévillers,False
2020,less_1000_tour2,income,61080,Chahains,False
2020,less_1000_tour2,income,62253,Couturelle,False
2020,less_1000_tour2,income,62389,Grincourt-lès-Pas,False
2020,less_1000_tour2,income,62411,Haravesnes,False
2020,less_1000_tour2,income,62590,Monts-en-Ternois,False
2020,less_1000_tour2,income,62822,Tollent,False
2020,less_1000_tour2,income,62838,Vaulx,False
2020,less_1000_tour2,income,63064,La Celle,False
2020,less_1000_tour2,income,63169,La Godivelle,False
2020,less_1000_tour2,income,63183,Labessette,False
2020,less_1000_tour2,income,63337,Saint-Éloy-la-Glacière,False
2020,less_1000_tour2,income,64174,Castéra-Loubix,False
2020,less_1000_tour2,income,64206,Escot,False
2020,less_1000_tour2,income,64223,Etsaut,False
2020,less_1000_tour2,income,64451,Ponson-Debat-Pouts,False
2020,less_1000_tour2,income,64544,Urost,False
2020,less_1000_tour2,income,65053,Aveux,False
2020,less_1000_tour2,income,65144,Cheust,False
2020,less_1000_tour2,income,65163,Escots,False
2020,less_1000_tour2,income,65178,Fréchède,False
2020,less_1000_tour2,income,65179,Fréchendets,False
2020,less_1000_tour2,income,65205,Gouaux,False
2020,less_1000_tour2,income,65317,Mont,False
2020,less_1000_tour2,income,65328,Neuilh,False
2020,less_1000_tour2,income,65351,Ousté,False
2020,less_1000_tour2,income,66013,Baillestavy,False
2020,less_1000_tour2,income,66083,Fosse,False
2020,less_1000_tour2,income,66090,Jujols,False
2020,less_1000_tour2,income,66091,Lamanère,False
2020,less_1000_tour2,income,66102,Mantet,False
2020,less_1000_tour2,income,66146,Porta,False
2020,less_1000_tour2,income,66209,Thuès-Entre-Valls,False
2020,less_1000_tour2,income,70010,Alaincourt,False
2020,less_1000_tour2,income,70065,Besnans,False
2020,less_1000_tour2,income,70070,Betoncourt-sur-Mance,False
2020,less_1000_tour2,income,70078,Bougey,False
2020,less_1000_tour2,income,70124,Champtonnay,False
2020,less_1000_tour2,income,70140,Châteney,False
2020,less_1000_tour2,income,70183,Courtesoult-et-Gatey,False
2020,less_1000_tour2,income,70352,La Montagne,False
2020,less_1000_tour2,income,70359,Montcourt,False
2020,less_1000_tour2,income,70398,Ormoiche,False
2020,less_1000_tour2,income,70430,La Quarte,False
2020,less_1000_tour2,income,70440,Recologne,False
2020,less_1000_tour2,income,70443,La Grande-Résie,False
2020,less_1000_tour2,income,70449,Roche-sur-Linotte-et-Sorans-les-Cordiers,False
2020,less_1000_tour2,income,70450,La Rochelle,False
2020,less_1000_tour2,income,70462,Saint-Ferjeux,False
2020,less_1000_tour2,income,70518,Le Val-Saint-Eloi,False
2020,less_1000_tour2,income,70565,Villers-Pater,False
2020,less_1000_tour2,income,70569,Vilory,False
2020,less_1000_tour2,income,71113,Châteauneuf,False
2020,less_1000_tour2,income,71335,Ouroux-sous-le-Bois-Sainte-Marie,False
2020,less_1000_tour2,income,71361,Prizy,False
2020,less_1000_tour2,income,71521,Sigy-le-Châtel,False
2020,less_1000_tour2,income,72102,Courcival,False
2020,less_1000_tour2,income,72164,Livet-en-Saosnois,False
2020,less_1000_tour2,income,73311,Le Verneil,False
2020,less_1000_tour2,income,74203,Novel,False
2020,less_1000_tour2,income,76635,Saint-Pierre-des-Jonquières,False
2020,less_1000_tour2,income,77452,Sigy,False
2020,less_1000_tour2,income,79139,Les Groseillers,False
2020,less_1000_tour2,income,80035,Aubercourt,False
2020,less_1000_tour2,income,80134,Brassy,False
2020,less_1000_tour2,income,80157,Bussy-lès-Poix,False
2020,less_1000_tour2,income,80180,Cavillon,False
2020,less_1000_tour2,income,80239,Devise,False
2020,less_1000_tour2,income,80259,Dromesnil,False
2020,less_1000_tour2,income,80391,Grivillers,False
2020,less_1000_tour2,income,80459,Laleu,False
2020,less_1000_tour2,income,80537,Mesnil-Domqueur,False
2020,less_1000_tour2,income,80563,Montigny-les-Jongleurs,False
2020,less_1000_tour2,income,80744,Tailly,False
2020,less_1000_tour2,income,80771,Ugny-l'Equipée,False
2020,less_1000_tour2,income,80813,Vraignes-lès-Hornoy,False
2020,less_1000_tour2,income,80819,Wargnies,False
2020,less_1000_tour2,income,81169,Missècle,False
2020,less_1000_tour2,income,81265,Saint-Michel-de-Vax,False
2020,less_1000_tour2,income,83040,Châteauvieux,False
2020,less_1000_tour2,income,88003,Aingeville,False
2020,less_1000_tour2,income,88023,Avillers,False
2020,less_1000_tour2,income,88062,Blevaincourt,False
2020,less_1000_tour2,income,88071,Bouzemont,False
2020,less_1000_tour2,income,88100,Chef-Haut,False
2020,less_1000_tour2,income,88229,Harchéchamp,False
2020,less_1000_tour2,income,88265,Lemmecourt,False
2020,less_1000_tour2,income,88279,Madecourt,False
2020,less_1000_tour2,income,88336,Ollainville,False
2020,less_1000_tour2,income,88338,Ortoncourt,False
2020,less_1000_tour2,income,88350,Pleuvezain,False
2020,less_1000_tour2,income,88382,Remicourt,False
2020,less_1000_tour2,income,88478,Tranqueville-Graux,False
2020,less_1000_tour2,income,88501,Le Vermont,False
2020,less_1000_tour2,income,89012,Annoux,False
2020,less_1000_tour2,income,89032,Beauvilliers,False
2020,less_1000_tour2,income,89191,Gland,False
2020,less_1000_tour2,income,89225,Lichères-sur-Yonne,False
2020,less_1000_tour2,income,89259,Môlay,False
2020,less_1000_tour2,income,89363,Sainte-Pallaye,False
2020,less_1000_tour2,income,89371,Sainte-Vertu,False
2020,less_1000_tour2,income,89413,Thorey,False
2020,less_1000_tour2,income,89431,Vassy-sous-Pisy,False
2020,less_1000_tour2,income,89445,Vézannes,False
2020,less_1000_tour2,income,ZP711SN01,Anaa Section 01 ANAA,True
2020,less_1000_tour2,income,ZP711SN02,Anaa Section 02 FAAITE,True
2020,less_1000_tour2,income,ZP717SN02,Fangatau Section 02 FANGATAU,True
2020,less_1000_tour2,income,ZP732SN01,Nukutavake Section 01 NUKUTAVAKE,True
2020,less_1000_tour2,income,ZP732SN02,Nukutavake Section 02 VAHITAHI,True
2020,less_1000_tour2,income,ZP732SN03,Nukutavake Section 03 VAIRAATEA,True
2020,less_1000_tour2,income,ZP739SN03,Raivavae Section 03 VAIURU,True
2020,less_1000_tour2,income,ZP742SN01,Reao Section 01 PUKARUA,True
2020,less_1000_tour2,income,ZP742SN02,Reao Section 02 REAO,True
2020,less_1000_tour2,income,ZP743SN01,Rimatara Section 01 AMARU,True
2020,less_1000_tour2,income,ZP743SN02,Rimatara Section 02 ANAPOTO,True
2020,less_1000_tour2,income,ZP743SN03,Rimatara Section 03 MUTUAURA,True
2020,less_1000_tour2,income,ZP755,Tureia,True
2026,tour1,census,97501,Miquelon-Langlade,True
2026,tour1,census,97502,Saint-Pierre,True
2026,tour1,census,97601,Acoua,True
2026,tour1,census,97602,Bandraboua,True
2026,tour1,census,97603,Bandrele,True
2026,tour1,census,97604,Bouéni,True
2026,tour1,census,97605,Chiconi,True
2026,tour1,census,97606,Chirongui,True
2026,tour1,census,97607,Dembeni,True
2026,tour1,census,97608,Dzaoudzi,True
2026,tour1,census,97609,Kani-Kéli,True
2026,tour1,census,97610,Koungou,True
2026,tour1,census,97611,Mamoudzou,True
2026,tour1,census,97612,Mtsamboro,True
2026,tour1,census,97613,M'Tsangamouji,True
2026,tour1,census,97614,Ouangani,True
2026,tour1,census,97615,Pamandzi,True
2026,tour1,census,97616,Sada,True
2026,tour1,census,97617,Tsingoni,True
2026,tour1,census,98801,Belep,True
2026,tour1,census,98802,Bouloupari,True
2026,tour1,census,98803,Bourail,True
2026,tour1,census,98804,Canala,True
2026,tour1,census,98805,Dumbéa,True
2026,tour1,census,98806,Farino,True
2026,tour1,census,98807,Hienghène,True
2026,tour1,census,98808,Houaïlou,True
2026,tour1,census,98809,L'Ile-des-Pins,True
2026,tour1,census,98810,Kaala-Gomen,True
2026,tour1,census,98811,Koné,True
2026,tour1,census,98812,Koumac,True
2026,tour1,census,98813,La Foa,True
2026,tour1,census,98814,Lifou,True
2026,tour1,census,98815,Maré,True
2026,tour1,census,98816,Moindou,True
2026,tour1,census,98817,Le Mont-Dore,True
2026,tour1,census,98818,Nouméa,True
2026,tour1,census,98819,Ouégoa,True
2026,tour1,census,98820,Ouvéa,True
2026,tour1,census,98821,Païta,True
2026,tour1,census,98822,Poindimié,True
2026,tour1,census,98823,Ponérihouen,True
2026,tour1,census,98824,Pouébo,True
2026,tour1,census,98825,Pouembout,True
2026,tour1,census,98826,Poum,True
2026,tour1,census,98827,Poya,True
2026,tour1,census,98828,Sarraméa,True
2026,tour1,census,98829,Thio,True
2026,tour1,census,98830,Touho,True
2026,tour1,census,98831,Voh,True
2026,tour1,census,98832,Yaté,True
2026,tour1,census,98833,Kouaoua,True
2026,tour1,income,01019,Armix,False
2026,tour1,income,01023,Asnières-sur-Saône,False
2026,tour1,income,01051,Bolozon,False
2026,tour1,income,01066,La Burbanche,False
2026,tour1,income,01162,Flaxieu,False
2026,tour1,income,01190,Innimond,False
2026,tour1,income,01279,Oncieu,False
2026,tour1,income,01309,Pouillat,False
2026,tour1,income,01311,Prémillieu,False
2026,tour1,income,01439,Vésines,False
2026,tour1,income,01456,Vongnes,False
2026,tour1,income,02012,Ambrief,False
2026,tour1,income,02015,Ancienville,False
2026,tour1,income,02021,Archon,False
2026,tour1,income,02024,Arrancy,False
2026,tour1,income,02036,Augy,False
2026,tour1,income,02038,Les Autels,False
2026,tour1,income,02043,Bagneux,False
2026,tour1,income,02044,Bancigny,False
2026,tour1,income,02055,Beaumé,False
2026,tour1,income,02068,Berlancourt,False
2026,tour1,income,02069,Berlise,False
2026,tour1,income,02087,Bieuxy,False
2026,tour1,income,02088,Bièvres,False
2026,tour1,income,02107,Bourguignon-sous-Coucy,False
2026,tour1,income,02117,Bray-Saint-Christophe,False
2026,tour1,income,02122,Brie,False
2026,tour1,income,02129,Bruys,False
2026,tour1,income,02146,Celles-lès-Condé,False
2026,tour1,income,02149,Cerizy,False
2026,tour1,income,02150,Cerny-en-Laonnois,False
2026,tour1,income,02151,Cerny-lès-Bucy,False
2026,tour1,income,02152,Cerseuil,False
2026,tour1,income,02169,Châtillon-lès-Sons,False
2026,tour1,income,02181,Chéry-lès-Rozoy,False
2026,tour1,income,02193,Cierges,False
2026,tour1,income,02200,Clermont-les-Fermes,False
2026,tour1,income,02204,Coingt,False
2026,tour1,income,02206,Colonfay,False
2026,tour1,income,02214,Contescourt,False
2026,tour1,income,02222,Courbes,False
2026,tour1,income,02225,Courchamps,False
2026,tour1,income,02229,Courtrizy-et-Fussigny,False
2026,tour1,income,02234,Craonne,False
2026,tour1,income,02241,La Croix-sur-Ourcq,False
2026,tour1,income,02244,Crupilly,False
2026,tour1,income,02250,Cuiry-lès-Chaudardes,False
2026,tour1,income,02251,Cuiry-lès-Iviers,False
2026,tour1,income,02252,Cuissy-et-Geny,False
2026,tour1,income,02265,Dohis,False
2026,tour1,income,02266,Dolignon,False
2026,tour1,income,02272,Droizy,False
2026,tour1,income,02278,Eparcy,False
2026,tour1,income,02284,Erloy,False
2026,tour1,income,02343,Germaine,False
2026,tour1,income,02345,Gibercourt,False
2026,tour1,income,02349,Goudelancourt-lès-Berrieux,False
2026,tour1,income,02354,Grandrieux,False
2026,tour1,income,02357,Gronard,False
2026,tour1,income,02380,Hinacourt,False
2026,tour1,income,02384,Houry,False
2026,tour1,income,02396,Jumigny,False
2026,tour1,income,02402,Lanchy,False
2026,tour1,income,02412,Launoy,False
2026,tour1,income,02421,Lesges,False
2026,tour1,income,02428,Licy-Clignon,False
2026,tour1,income,02435,Logny-lès-Aubenton,False
2026,tour1,income,02442,Loupeigne,False
2026,tour1,income,02449,Macogny,False
2026,tour1,income,02463,Marfontaine,False
2026,tour1,income,02467,Marizy-Saint-Mard,False
2026,tour1,income,02482,Meurival,False
2026,tour1,income,02486,Missy-lès-Pierrepont,False
2026,tour1,income,02499,Montbavin,False
2026,tour1,income,02501,Montchâlons,False
2026,tour1,income,02507,Montgru-Saint-Hilaire,False
2026,tour1,income,02515,Montigny-lès-Condé,False
2026,tour1,income,02516,Montigny-sous-Marle,False
2026,tour1,income,02522,Mont-Saint-Jean,False
2026,tour1,income,02523,Mont-Saint-Martin,False
2026,tour1,income,02526,Morgny-en-Thiérache,False
2026,tour1,income,02530,Moulins,False
2026,tour1,income,02534,Muscourt,False
2026,tour1,income,02536,Nampteuil-sous-Muret,False
2026,tour1,income,02538,Nanteuil-Notre-Dame,False
2026,tour1,income,02542,Neuflieux,False
2026,tour1,income,02547,La Neuville-Housset,False
2026,tour1,income,02556,Noircourt,False
2026,tour1,income,02573,Orgeval,False
2026,tour1,income,02578,Oulches-la-Vallée-Foulon,False
2026,tour1,income,02582,Paissy,False
2026,tour1,income,02583,Pancy-Courtecon,False
2026,tour1,income,02588,Pargnan,False
2026,tour1,income,02604,Pithon,False
2026,tour1,income,02606,Le Plessier-Huleu,False
2026,tour1,income,02607,Ploisy,False
2026,tour1,income,02609,Ployart-et-Vaurseine,False
2026,tour1,income,02622,Priez,False
2026,tour1,income,02623,Prisces,False
2026,tour1,income,02632,Quincy-Basse,False
2026,tour1,income,02633,Quincy-sous-le-Mont,False
2026,tour1,income,02634,Raillimont,False
2026,tour1,income,02647,Ribeauville,False
2026,tour1,income,02651,Rogécourt,False
2026,tour1,income,02652,Rogny,False
2026,tour1,income,02654,Romery,False
2026,tour1,income,02660,Rouvroy-sur-Serre,False
2026,tour1,income,02674,Saint-Clément,False
2026,tour1,income,02678,Sainte-Geneviève,False
2026,tour1,income,02688,Saint-Pierre-lès-Franqueville,False
2026,tour1,income,02689,Saint-Pierremont,False
2026,tour1,income,02690,Sainte-Preuve,False
2026,tour1,income,02696,Saint-Thomas,False
2026,tour1,income,02715,Serval,False
2026,tour1,income,02724,Sommelans,False
2026,tour1,income,02729,Soucy,False
2026,tour1,income,02732,Surfontaine,False
2026,tour1,income,02735,Tannières,False
2026,tour1,income,02742,Thiernu,False
2026,tour1,income,02744,Torcy-en-Valois,False
2026,tour1,income,02747,Trefcon,False
2026,tour1,income,02764,Vassogne,False
2026,tour1,income,02773,Vauxtin,False
2026,tour1,income,02778,Vendresse-Beaulne,False
2026,tour1,income,02796,Vichel-Nanteuil,False
2026,tour1,income,02809,Villers-Agron-Aiguizy,False
2026,tour1,income,02817,Ville-Savoye,False
2026,tour1,income,02819,Vincy-Reuil-et-Magny,False
2026,tour1,income,02823,Voharies,False
2026,tour1,income,02828,Vregny,False
2026,tour1,income,02829,Vuillery,False
2026,tour1,income,03096,Deneuille-lès-Chantelle,False
2026,tour1,income,03143,Lételon,False
2026,tour1,income,03222,Saint-Caprais,False
2026,tour1,income,03228,Saint-Eloy-d'Allier,False
2026,tour1,income,03269,Sauvagny,False
2026,tour1,income,03295,Valignat,False
2026,tour1,income,03302,Veauce,False
2026,tour1,income,04005,Allons,False
2026,tour1,income,04007,Angles,False
2026,tour1,income,04009,Archail,False
2026,tour1,income,04012,Aubenas-les-Alpes,False
2026,tour1,income,04016,Authon,False
2026,tour1,income,04017,Auzet,False
2026,tour1,income,04020,Barles,False
2026,tour1,income,04030,Blieux,False
2026,tour1,income,04037,Le Caire,False
2026,tour1,income,04040,Le Castellard-Mélan,False
2026,tour1,income,04043,Val-de-Chalvagne,False
2026,tour1,income,04050,Châteaufort,False
2026,tour1,income,04051,Châteauneuf-Miravail,False
2026,tour1,income,04054,Châteauredon,False
2026,tour1,income,04067,Curel,False
2026,tour1,income,04072,Draix,False
2026,tour1,income,04085,Faucon-du-Caire,False
2026,tour1,income,04091,Ganagobie,False
2026,tour1,income,04092,La Garde,False
2026,tour1,income,04093,Gigors,False
2026,tour1,income,04095,L'Hospitalet,False
2026,tour1,income,04107,Majastres,False
2026,tour1,income,04120,Val d'Oronaye,False
2026,tour1,income,04129,Montjustin,False
2026,tour1,income,04137,Nibles,False
2026,tour1,income,04142,Oppedette,False
2026,tour1,income,04154,Pontis,False
2026,tour1,income,04159,Redortiers,False
2026,tour1,income,04164,Revest-Saint-Martin,False
2026,tour1,income,04169,La Rochegiron,False
2026,tour1,income,04170,La Rochette,False
2026,tour1,income,04171,Rougon,False
2026,tour1,income,04175,Sainte-Croix-à-Lauze,False
2026,tour1,income,04177,Hautes-Duyes,False
2026,tour1,income,04180,Saint-Jacques,False
2026,tour1,income,04181,Saint-Jeannet,False
2026,tour1,income,04186,Saint-Laurent-du-Verdon,False
2026,tour1,income,04187,Saint-Lions,False
2026,tour1,income,04191,Saint-Martin-lès-Seyne,False
2026,tour1,income,04224,Ubraye,False
2026,tour1,income,04228,Valavoire,False
2026,tour1,income,04235,Verdaches,False
2026,tour1,income,04236,Vergons,False
2026,tour1,income,05009,Aspres-lès-Corps,False
2026,tour1,income,05033,Chanousse,False
2026,tour1,income,05035,Châteauneuf-d'Oze,False
2026,tour1,income,05047,Eourres,False
2026,tour1,income,05049,Esparron,False
2026,tour1,income,05051,Etoile-Saint-Cyrice,False
2026,tour1,income,05066,La Haute-Beaume,False
2026,tour1,income,05076,Méreuil,False
2026,tour1,income,05080,Montbrand,False
2026,tour1,income,05081,Montclus,False
2026,tour1,income,05086,Montjay,False
2026,tour1,income,05089,Montrond,False
2026,tour1,income,05091,Moydans,False
2026,tour1,income,05094,Nossage-et-Bénévent,False
2026,tour1,income,05099,Oze,False
2026,tour1,income,05102,La Piarre,False
2026,tour1,income,05112,Rabou,False
2026,tour1,income,05131,Saint-Auban-d'Oze,False
2026,tour1,income,05135,Sainte-Colombe,False
2026,tour1,income,05155,Saint-Pierre-Avez,False
2026,tour1,income,05159,Saléon,False
2026,tour1,income,05160,Salérans,False
2026,tour1,income,05167,Sigottier,False
2026,tour1,income,05169,Sorbiers,False
2026,tour1,income,05182,Villar-Loubière,False
2026,tour1,income,06001,Aiglun,False
2026,tour1,income,06002,Amirat,False
2026,tour1,income,06008,Auvare,False
2026,tour1,income,06009,Bairols,False
2026,tour1,income,06040,Châteauneuf-d'Entraunes,False
2026,tour1,income,06045,Collongues,False
2026,tour1,income,06047,Conségudes,False
2026,tour1,income,06051,La Croix-sur-Roudoule,False
2026,tour1,income,06056,Entraunes,False
2026,tour1,income,06061,Les Ferres,False
2026,tour1,income,06063,Gars,False
2026,tour1,income,06072,Ilonse,False
2026,tour1,income,06076,Lieuche,False
2026,tour1,income,06080,Marie,False
2026,tour1,income,06081,Le Mas,False
2026,tour1,income,06087,Les Mujouls,False
2026,tour1,income,06096,Pierlas,False
2026,tour1,income,06102,Rimplas,False
2026,tour1,income,06107,La Roque-en-Provence,False
2026,tour1,income,06111,Roure,False
2026,tour1,income,06115,Saint-Antonin,False
2026,tour1,income,06119,Saint-Dalmas-le-Selvage,False
2026,tour1,income,06124,Saint-Léger,False
2026,tour1,income,06125,Saint-Martin-d'Entraunes,False
2026,tour1,income,06131,Sallagriffon,False
2026,tour1,income,06133,Sauze,False
2026,tour1,income,06139,Thiéry,False
2026,tour1,income,06160,Villeneuve-d'Entraunes,False
2026,tour1,income,07004,Ajoux,False
2026,tour1,income,07018,Astet,False
2026,tour1,income,07038,Borne,False
2026,tour1,income,07047,Cellier-du-Luc,False
2026,tour1,income,07049,Le Chambon,False
2026,tour1,income,07081,Dompnac,False
2026,tour1,income,07092,Freyssenet,False
2026,tour1,income,07098,Gourdon,False
2026,tour1,income,07104,Issamoulenc,False
2026,tour1,income,07120,Lachamp-Raphaël,False
2026,tour1,income,07124,Lafarre,False
2026,tour1,income,07136,Laveyrune,False
2026,tour1,income,07137,Lavillatte,False
2026,tour1,income,07144,Loubaresse,False
2026,tour1,income,07160,Monestier,False
2026,tour1,income,07163,Montselgues,False
2026,tour1,income,07173,Péreyres,False
2026,tour1,income,07175,Le Plagnal,False
2026,tour1,income,07195,La Rochette,False
2026,tour1,income,07200,Le Roux,False
2026,tour1,income,07203,Sagnes-et-Goudoulet,False
2026,tour1,income,07206,Saint-Alban-en-Montagne,False
2026,tour1,income,07209,Saint-Andéol-de-Fourchades,False
2026,tour1,income,07226,,False
2026,tour1,income,07249,Saint-Jeure-d'Andaure,False
2026,tour1,income,07266,Sainte-Marguerite-Lafigère,False
2026,tour1,income,07275,Saint-Mélany,False
2026,tour1,income,07283,Saint-Pierre-la-Roche,False
2026,tour1,income,07285,Saint-Pierre-sur-Doux,False
2026,tour1,income,07326,Usclades-et-Rieutord,False
2026,tour1,income,08015,Antheny,False
2026,tour1,income,08018,Ardeuil-et-Montfauxelles,False
2026,tour1,income,08019,Les Grandes-Armoises,False
2026,tour1,income,08020,Les Petites-Armoises,False
2026,tour1,income,08023,Artaise-le-Vivier,False
2026,tour1,income,08029,Auflance,False
2026,tour1,income,08030,Auge,False
2026,tour1,income,08031,Aure,False
2026,tour1,income,08033,Authe,False
2026,tour1,income,08035,Autruche,False
2026,tour1,income,08047,Barbaise,False
2026,tour1,income,08052,Bayonville,False
2026,tour1,income,08056,Beffu-et-le-Morthomme,False
2026,tour1,income,08059,Belval-Bois-des-Dames,False
2026,tour1,income,08061,La Berlière,False
2026,tour1,income,08065,Bièvres,False
2026,tour1,income,08066,Bignicourt,False
2026,tour1,income,08073,Bossus-lès-Rumigny,False
2026,tour1,income,08074,Bouconville,False
2026,tour1,income,08077,Bourcq,False
2026,tour1,income,08082,Brécy-Brières,False
2026,tour1,income,08086,Briquenay,False
2026,tour1,income,08094,Cernion,False
2026,tour1,income,08098,Champigneulle,False
2026,tour1,income,08100,Champlin,False
2026,tour1,income,08102,Chappes,False
2026,tour1,income,08104,Chardeny,False
2026,tour1,income,08106,Charnois,False
2026,tour1,income,08120,Chevières,False
2026,tour1,income,08123,Chuffilly-Roche,False
2026,tour1,income,08128,Condé-lès-Autry,False
2026,tour1,income,08130,Contreuve,False
2026,tour1,income,08131,Cornay,False
2026,tour1,income,08134,Coulommes-et-Marqueny,False
2026,tour1,income,08143,Doumely-Bégny,False
2026,tour1,income,08144,Doux,False
2026,tour1,income,08146,Draize,False
2026,tour1,income,08147,Dricourt,False
2026,tour1,income,08154,Estrebay,False
2026,tour1,income,08155,Etalle,False
2026,tour1,income,08161,Exermont,False
2026,tour1,income,08165,FAUX,False
2026,tour1,income,08167,La Férée,False
2026,tour1,income,08169,Flaignes-Havys,False
2026,tour1,income,08171,Fléville,False
2026,tour1,income,08176,Fossé,False
2026,tour1,income,08182,Le Fréty,False
2026,tour1,income,08184,Fromy,False
2026,tour1,income,08186,Germont,False
2026,tour1,income,08192,Givron,False
2026,tour1,income,08196,Grandchamp,False
2026,tour1,income,08197,Grandham,False
2026,tour1,income,08201,Gruyères,False
2026,tour1,income,08204,Guincourt,False
2026,tour1,income,08205,Hagnicourt,False
2026,tour1,income,08215,Harricourt,False
2026,tour1,income,08217,Haulmé,False
2026,tour1,income,08233,Imécourt,False
2026,tour1,income,08238,Jonval,False
2026,tour1,income,08244,Lametz,False
2026,tour1,income,08245,Lançon,False
2026,tour1,income,08246,Landres-et-Saint-Georges,False
2026,tour1,income,08251,Lépron-les-Vallées,False
2026,tour1,income,08256,Liry,False
2026,tour1,income,08259,Longwé,False
2026,tour1,income,08268,Maisoncelle-et-Villers,False
2026,tour1,income,08269,Malandry,False
2026,tour1,income,08272,Maranwez,False
2026,tour1,income,08273,Marby,False
2026,tour1,income,08278,Marquigny,False
2026,tour1,income,08279,Mars-sous-Bourcq,False
2026,tour1,income,08280,Marvaux-Vieux,False
2026,tour1,income,08286,Ménil-Annelles,False
2026,tour1,income,08288,Mesmont,False
2026,tour1,income,08301,Montgon,False
2026,tour1,income,08304,Montigny-sur-Meuse,False
2026,tour1,income,08306,Mont-Laurent,False
2026,tour1,income,08307,Montmeillant,False
2026,tour1,income,08308,Mont-Saint-Martin,False
2026,tour1,income,08309,Mont-Saint-Remy,False
2026,tour1,income,08310,Mouron,False
2026,tour1,income,08315,Neufmaison,False
2026,tour1,income,08325,Noirval,False
2026,tour1,income,08332,Oches,False
2026,tour1,income,08334,Omicourt,False
2026,tour1,income,08335,Omont,False
2026,tour1,income,08351,Quilly,False
2026,tour1,income,08372,Rubigny,False
2026,tour1,income,08382,Saint-Jean-aux-Bois,False
2026,tour1,income,08383,Saint-Juvin,False
2026,tour1,income,08390,Sainte-Marie,False
2026,tour1,income,08393,Saint-Pierre-à-Arnes,False
2026,tour1,income,08394,Saint-Pierremont,False
2026,tour1,income,08397,Saint-Remy-le-Petit,False
2026,tour1,income,08398,Sainte-Vaubourg,False
2026,tour1,income,08407,Séchault,False
2026,tour1,income,08411,Semuy,False
2026,tour1,income,08421,Signy-Montlibert,False
2026,tour1,income,08425,Sommerance,False
2026,tour1,income,08426,Son,False
2026,tour1,income,08430,Stonne,False
2026,tour1,income,08432,Sury,False
2026,tour1,income,08433,Suzanne,False
2026,tour1,income,08434,Sy,False
2026,tour1,income,08439,Tannay-le-Mont-Dieu,False
2026,tour1,income,08446,Thénorgues,False
2026,tour1,income,08453,Toges,False
2026,tour1,income,08454,Touligny,False
2026,tour1,income,08455,Tourcelles-Chaumont,False
2026,tour1,income,08463,Vaux-en-Dieulet,False
2026,tour1,income,08464,Vaux-lès-Mouron,False
2026,tour1,income,08465,Vaux-lès-Rubigny,False
2026,tour1,income,08466,Vaux-lès-Mouzon,False
2026,tour1,income,08470,Verpel,False
2026,tour1,income,08471,Verrières,False
2026,tour1,income,08477,Villers-devant-Mouzon,False
2026,tour1,income,08482,Villers-sur-le-Mont,False
2026,tour1,income,08484,Ville-sur-Retourne,False
2026,tour1,income,08500,Wignicourt,False
2026,tour1,income,08501,Williers,False
2026,tour1,income,08502,Yoncq,False
2026,tour1,income,09001,Aigues-Juntes,False
2026,tour1,income,09006,Alliat,False
2026,tour1,income,09007,Allières,False
2026,tour1,income,09011,Antras,False
2026,tour1,income,09012,Appy,False
2026,tour1,income,09013,Arabaux,False
2026,tour1,income,09018,Arrout,False
2026,tour1,income,09020,Artigues,False
2026,tour1,income,09025,Aucazein,False
2026,tour1,income,09027,Augirein,False
2026,tour1,income,09031,Axiat,False
2026,tour1,income,09033,Bagert,False
2026,tour1,income,09034,Balacet,False
2026,tour1,income,09037,Barjac,False
2026,tour1,income,09046,Bédeille,False
2026,tour1,income,09048,Belloc,False
2026,tour1,income,09053,Bestiac,False
2026,tour1,income,09055,Bethmale,False
2026,tour1,income,09064,Bouan,False
2026,tour1,income,09068,Burret,False
2026,tour1,income,09069,Buzan,False
2026,tour1,income,09072,Calzan,False
2026,tour1,income,09078,Carcanières,False
2026,tour1,income,09083,Castéras,False
2026,tour1,income,09084,Castex,False
